,word_count2,char_count1,char_count2,avg_word1,avg_word2,stopwords_sen1,numerics_1,numerics_2,word_count1,jacard,cosin_sim,sent1_nouns,sent2_nouns,sentiment_sent1,sentiment_sent2,Verb_sent1,verb_sent2,neg_sent1_review,neg_sent2_review
2244,8,32,38,3.7142857142857144,3.875,2,0,0,7,0.18181818181818182,0.3086066999241838,3,3,0.0,0.0,1,1,3,4
2245,8,32,38,3.7142857142857144,3.875,2,0,0,7,0.18181818181818182,0.3086066999241838,3,3,0.0,0.0,1,1,3,4
2246,7,38,32,3.875,3.7142857142857144,3,0,0,8,0.18181818181818182,0.3086066999241838,3,3,0.0,0.0,1,1,4,3
2247,7,35,38,4.142857142857143,4.571428571428571,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,3
2248,7,38,35,4.571428571428571,4.142857142857143,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,4
2249,7,31,36,3.5714285714285716,4.285714285714286,3,0,0,7,0.5,0.6666666666666669,2,2,0.0,0.0,1,1,4,4
2250,7,35,35,3.5,4.142857142857143,4,0,0,8,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,5,4
2251,5,23,23,3.8,3.8,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,-0.6,1,1,2,2
2252,5,30,23,4.166666666666667,3.8,2,0,0,6,0.5714285714285714,0.7302967433402215,2,2,-0.6,-0.6,1,1,3,2
2253,5,27,23,3.6666666666666665,3.8,2,0,0,6,0.375,0.5477225575051662,2,2,-0.6,0.0,1,1,3,2
2254,6,30,27,4.166666666666667,3.6666666666666665,2,0,0,6,0.3333333333333333,0.5000000000000001,2,2,-0.6,-0.6,1,1,3,3
2255,8,25,30,3.3333333333333335,2.875,2,0,0,6,0.5555555555555556,0.7216878364870323,2,3,-0.6,0.0,1,0,3,4
2256,6,29,25,3.2857142857142856,3.3333333333333335,3,0,0,7,0.8571428571428571,0.9258200997725515,2,2,0.3,-0.6,1,1,4,3
2257,6,31,23,3.0,3.0,4,0,0,8,0.5,0.6761234037828132,2,2,0.0,0.0,0,1,4,3
2258,7,25,30,3.3333333333333335,3.4285714285714284,2,0,0,6,0.3,0.4629100498862757,2,2,-0.6,0.0,1,1,3,4
2259,6,23,25,3.0,3.3333333333333335,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,-0.6,1,1,3,3
2260,6,32,25,3.7142857142857144,3.3333333333333335,3,0,0,7,0.7142857142857143,0.8451542547285165,2,2,-0.6,-0.6,1,1,4,3
2261,7,25,32,3.3333333333333335,3.7142857142857144,2,0,0,6,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,3,4
2262,7,25,32,3.3333333333333335,3.7142857142857144,2,0,0,6,0.5,0.6761234037828132,2,2,0.0,-0.6,1,1,3,4
2263,8,36,35,3.625,3.5,3,0,0,8,0.15384615384615385,0.26726124191242434,3,2,0.0,0.0,1,0,4,4
2264,7,36,31,3.625,3.5714285714285716,3,0,0,8,0.16666666666666666,0.28571428571428564,3,3,0.0,0.0,1,0,4,5
2265,8,27,36,3.6666666666666665,3.625,2,0,0,6,0.18181818181818182,0.3086066999241838,3,3,0.0,0.0,0,1,4,4
2266,7,29,36,4.0,4.285714285714286,2,0,0,6,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,4,5
2267,6,37,26,3.75,3.5,4,0,0,8,0.2727272727272727,0.4330127018922194,2,2,0.0,0.0,1,1,4,4
2268,7,26,36,3.5,4.285714285714286,2,0,0,6,0.3,0.4629100498862757,2,2,0.0,0.0,1,1,4,5
2269,6,34,29,3.375,4.0,4,0,0,8,0.2727272727272727,0.4330127018922194,2,2,0.0,0.0,1,1,4,4
2270,6,26,29,3.5,4.0,2,0,0,6,0.5,0.6666666666666669,2,2,0.0,0.0,1,1,4,4
2271,8,29,36,3.2857142857142856,3.625,3,0,0,7,0.6666666666666666,0.801783725737273,3,3,0.0,0.0,0,0,4,5
2272,9,42,46,3.7777777777777777,4.222222222222222,4,0,0,9,0.8,0.8888888888888891,2,2,-0.15555555555555559,-0.15555555555555559,2,2,5,5
2273,7,45,29,4.111111111111111,3.2857142857142856,4,0,0,9,0.3333333333333333,0.5039526306789696,2,3,0.0,0.0,2,0,5,4
2274,9,36,46,3.625,4.222222222222222,4,0,0,8,0.21428571428571427,0.35355339059327373,3,2,0.0,-0.15555555555555559,0,2,5,5
2275,9,29,46,3.2857142857142856,4.222222222222222,3,0,0,7,0.3333333333333333,0.5039526306789696,3,2,0.0,-0.15555555555555559,0,2,4,5
2276,8,33,36,3.25,3.625,3,0,0,8,0.75,0.8571428571428569,3,3,0.0,0.0,1,1,4,4
2277,6,37,26,3.75,3.5,3,0,0,8,0.2,0.3380617018914066,2,2,0.0,0.0,2,1,4,3
2278,8,44,36,4.0,3.625,4,0,0,9,0.14285714285714285,0.2519763153394848,2,3,0.0,0.0,2,1,5,4
2279,6,37,29,3.75,4.0,4,0,0,8,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,0,1,3,2
2280,7,26,33,3.5,3.857142857142857,2,0,0,6,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,3,4
2281,6,33,29,3.857142857142857,4.0,3,0,0,7,0.4444444444444444,0.6172133998483676,2,2,0.0,0.0,1,1,4,2
2282,6,30,26,4.166666666666667,3.5,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,2,3
2283,5,33,29,4.666666666666667,5.0,2,0,0,6,0.8333333333333334,0.9128709291752769,1,1,0.0,0.0,1,1,3,2
2284,10,31,40,5.4,3.1,1,0,0,5,0.0,0.0,2,3,0.0,0.0,1,1,2,5
2285,6,40,33,3.1,4.666666666666667,4,0,0,10,0.0,0.0,3,1,0.0,0.0,1,1,5,3
2286,11,29,46,5.0,3.272727272727273,1,0,0,5,0.0,0.0,1,3,0.0,0.0,1,1,2,7
2287,6,34,27,4.0,3.6666666666666665,3,0,0,7,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,5,4
2288,7,28,35,3.8333333333333335,4.142857142857143,2,0,0,6,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,3,4
2289,6,36,27,3.625,3.6666666666666665,4,0,0,8,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,0,1,4,4
2290,7,27,35,3.6666666666666665,4.142857142857143,2,0,0,6,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,4,4
2291,6,34,28,4.0,3.8333333333333335,3,0,0,7,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,5,3
2292,9,46,39,3.7,3.4444444444444446,5,0,0,10,0.8,0.8944271909999159,1,1,0.0,0.0,2,2,5,4
2293,8,46,37,4.222222222222222,3.75,3,0,0,9,0.5,0.6681531047810608,2,2,0.0,0.0,2,2,4,4
2294,9,46,46,3.7,4.222222222222222,5,0,0,10,0.5,0.6708203932499369,1,2,0.0,0.0,2,2,5,4
2295,9,37,39,3.75,3.4444444444444446,3,0,0,8,0.6666666666666666,0.801783725737273,2,1,0.0,0.0,1,2,4,4
2296,9,53,39,4.4,3.4444444444444446,4,0,0,10,0.5,0.6708203932499369,2,1,0.0,0.0,2,2,5,4
2297,9,46,39,4.222222222222222,3.4444444444444446,3,0,0,9,0.6,0.7499999999999999,2,1,0.0,0.0,2,2,4,4
2298,7,34,27,3.375,3.0,4,0,0,8,0.75,0.8660254037844387,3,3,0.0,0.0,0,0,4,3
2299,7,27,31,3.6666666666666665,3.5714285714285716,2,0,0,6,0.8571428571428571,0.9258200997725515,2,2,0.0,0.0,1,1,4,5
2300,7,30,27,3.4285714285714284,3.0,3,0,0,7,0.3,0.4629100498862757,3,3,0.3,0.0,0,0,3,3
2301,6,34,27,3.375,3.6666666666666665,4,0,0,8,0.2727272727272727,0.4330127018922194,3,2,0.0,0.0,0,1,4,4
2302,8,35,35,3.5,3.5,3,0,0,8,0.75,0.8571428571428569,3,3,0.0,0.0,1,1,4,4
2303,7,28,28,3.142857142857143,3.142857142857143,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,4
2304,7,35,28,3.5,3.142857142857143,3,0,0,8,0.18181818181818182,0.3086066999241838,3,2,0.0,0.0,1,1,4,4
2305,8,28,37,3.142857142857143,3.75,3,0,0,7,0.18181818181818182,0.3086066999241838,2,3,0.0,0.0,1,1,4,4
2306,8,28,35,3.142857142857143,3.5,3,0,0,7,0.18181818181818182,0.3086066999241838,2,3,0.0,0.0,1,1,4,4
2307,8,40,39,3.1,4.0,4,0,0,10,0.25,0.40089186286863654,3,2,-0.2,0.0,1,1,5,4
2308,9,40,43,3.1,3.888888888888889,4,0,0,10,0.23076923076923078,0.3749999999999999,3,2,-0.2,0.0,1,1,5,5
2309,11,28,48,3.8333333333333335,3.4545454545454546,2,0,0,6,0.23076923076923078,0.3872983346207417,2,4,0.0,-0.2,1,1,3,6
2310,8,45,38,4.111111111111111,3.875,4,0,0,9,0.7,0.8249579113843054,2,2,0.0,0.0,1,1,5,4
2311,6,37,28,3.75,3.8333333333333335,4,0,0,8,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,4,4
2312,8,38,37,3.875,3.75,3,0,0,8,0.15384615384615385,0.26726124191242434,2,2,0.0,0.0,1,1,4,4
2313,6,28,26,3.8333333333333335,3.5,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,4,3
2314,6,34,27,4.0,3.6666666666666665,2,0,0,7,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,3,2
2315,8,27,35,3.6666666666666665,3.5,2,0,0,6,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,1,1,2,3
2316,6,31,27,3.5714285714285716,3.6666666666666665,3,0,0,7,0.8571428571428571,0.9258200997725515,2,2,0.0,0.0,1,1,3,2
2317,8,27,35,3.6666666666666665,3.5,1,0,0,6,0.4,0.5773502691896258,2,2,0.0,0.0,1,1,2,3
2318,9,41,42,3.6666666666666665,3.7777777777777777,3,0,0,9,0.6,0.7499999999999999,3,3,0.0,0.0,2,2,4,4
2319,6,34,25,3.375,3.3333333333333335,3,0,0,8,0.18181818181818182,0.3086066999241838,3,1,0.0,0.0,1,2,4,3
2320,8,41,34,3.6666666666666665,3.375,3,0,0,9,0.06666666666666667,0.12499999999999997,3,1,0.0,0.0,2,0,4,4
2321,9,25,41,3.3333333333333335,3.6666666666666665,1,0,0,6,0.16666666666666666,0.2886751345948129,1,3,0.0,0.0,2,2,3,4
2322,6,19,22,4.0,2.8333333333333335,1,0,0,4,0.125,0.22360679774997896,2,2,0.0,0.0,0,1,2,3
2323,4,17,19,3.5,4.0,1,0,0,4,0.14285714285714285,0.25,1,2,0.0,0.0,1,0,2,2
2324,4,22,18,2.8333333333333335,3.75,2,0,0,6,0.2857142857142857,0.4472135954999579,2,1,0.0,0.0,1,1,3,2
2325,5,22,24,2.8333333333333335,4.0,2,0,0,6,0.1111111111111111,0.19999999999999998,2,1,0.0,0.0,1,1,3,3
2326,11,56,48,3.3846153846153846,3.4545454545454546,7,0,0,13,0.6923076923076923,0.8215838362577492,4,3,0.0,0.0,0,1,6,5
2327,8,42,38,3.7777777777777777,3.875,4,0,0,9,0.8888888888888888,0.9428090415820634,2,2,0.0,0.0,1,1,5,4
2328,8,44,38,3.5,3.875,4,0,0,10,0.3076923076923077,0.4714045207910316,3,2,0.0,0.0,1,1,4,4
2329,7,26,31,4.4,3.5714285714285716,1,0,0,5,0.5,0.6761234037828132,1,1,0.0,0.0,1,1,3,5
2330,6,30,28,4.166666666666667,3.8333333333333335,2,0,0,6,0.0,0.0,1,2,0.0,0.0,1,1,4,3
2331,6,26,27,4.4,3.6666666666666665,1,0,0,5,0.0,0.0,1,2,0.0,0.0,1,1,3,3
2332,5,23,27,3.8,4.6,1,0,0,5,0.42857142857142855,0.6,1,1,0.0,0.0,1,1,2,2
2333,6,23,30,3.8,4.166666666666667,1,0,0,5,0.5714285714285714,0.7302967433402215,1,1,0.0,0.0,1,1,2,3
2334,12,23,50,3.8,3.25,1,0,0,5,0.36363636363636365,0.565685424949238,1,3,0.0,0.0,1,1,2,6
2335,5,35,27,3.5,4.6,3,0,0,8,0.2,0.3380617018914066,3,1,0.0,0.0,1,1,3,2
2336,6,35,30,3.5,4.166666666666667,3,0,0,8,0.3,0.4629100498862757,3,1,0.0,0.0,1,1,3,3
2337,5,35,23,3.5,3.8,3,0,0,8,0.5,0.6761234037828132,3,1,0.0,0.0,1,1,3,2
2338,6,25,29,4.2,4.0,1,0,0,5,0.8333333333333334,0.9128709291752769,1,1,0.0,0.0,1,1,2,3
2339,7,27,29,4.6,3.2857142857142856,1,0,0,5,0.375,0.5477225575051662,1,2,0.0,0.4,1,1,2,4
2340,5,22,25,3.6,4.2,1,0,0,5,0.42857142857142855,0.6,2,1,0.0,0.0,1,1,2,2
2341,7,25,29,4.2,3.2857142857142856,1,0,0,5,0.375,0.5477225575051662,1,2,0.0,0.4,1,1,2,4
2342,6,22,26,3.6,3.5,1,0,0,5,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,1,1,2,3
2343,11,45,45,3.1818181818181817,3.1818181818181817,4,0,0,11,0.8181818181818182,0.8999999999999999,4,4,0.25,0.25,1,0,6,6
2344,11,22,46,3.6,3.272727272727273,1,0,0,5,0.25,0.4242640687119285,2,4,0.0,-0.6,1,1,2,5
2345,11,26,45,3.5,3.1818181818181817,2,0,0,6,0.23076923076923078,0.3872983346207417,2,4,0.0,0.25,1,1,3,6
2346,6,36,28,3.625,3.8333333333333335,4,0,0,8,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,1,1,4,4
2347,6,30,28,4.166666666666667,3.8333333333333335,2,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,4
2348,6,30,30,4.166666666666667,4.166666666666667,3,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,5,5
2349,6,29,30,4.0,4.166666666666667,3,0,0,6,0.7142857142857143,0.8333333333333336,3,2,0.0,0.0,0,1,4,5
2350,6,29,28,4.0,3.8333333333333335,3,0,0,6,0.3333333333333333,0.5000000000000001,3,2,0.0,0.0,0,1,4,4
2351,6,30,30,4.166666666666667,4.166666666666667,2,0,0,6,0.3333333333333333,0.5000000000000001,2,2,0.0,0.0,1,1,4,5
2352,6,28,30,3.8333333333333335,4.166666666666667,2,0,0,6,0.3333333333333333,0.5000000000000001,2,2,0.0,0.0,1,1,4,5
2353,7,30,34,4.166666666666667,4.0,2,0,0,6,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,1,1,3,4
2354,7,23,34,3.0,4.0,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,3,4
2355,6,32,30,3.125,4.166666666666667,4,0,0,8,0.2,0.3380617018914066,2,2,0.0,0.0,0,1,4,3
2356,6,30,30,3.4285714285714284,4.166666666666667,3,0,0,7,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,4,3
2357,6,23,30,3.0,4.166666666666667,2,0,0,6,0.42857142857142855,0.6,2,2,0.0,0.0,1,1,3,3
2358,8,27,36,3.6666666666666665,3.625,2,0,0,6,0.5,0.6761234037828132,2,3,0.0,0.0,1,1,3,4
2359,7,35,34,4.142857142857143,4.0,3,0,0,7,0.75,0.8571428571428569,3,3,0.0,0.0,1,1,4,3
2360,8,34,36,4.0,3.625,3,0,0,7,0.75,0.8571428571428569,3,3,0.0,0.0,1,1,3,4
2361,7,34,35,4.0,4.142857142857143,1,0,0,7,0.75,0.8571428571428569,3,3,0.1,0.1,1,1,2,2
2362,7,43,42,3.888888888888889,5.142857142857143,4,0,0,9,0.45454545454545453,0.6299407883487119,3,3,0.1,0.0,1,1,3,3
2363,7,42,34,5.142857142857143,4.0,2,0,0,7,0.4,0.5714285714285713,3,3,0.0,0.1,1,1,3,2
2364,8,40,39,4.125,4.0,3,0,0,8,0.8571428571428571,0.9258200997725515,1,1,0.0,0.0,1,1,5,5
2365,8,37,40,3.75,4.125,3,0,0,8,0.625,0.7715167498104596,3,1,0.0,0.0,0,1,5,5
2366,6,32,29,3.125,4.0,3,0,0,8,0.625,0.7715167498104596,3,3,0.0,0.0,1,0,4,2
2367,6,33,29,3.857142857142857,4.0,3,0,0,7,0.8333333333333334,0.9128709291752769,1,1,0.0,0.0,1,1,4,3
2368,7,29,33,4.0,3.857142857142857,1,0,0,6,0.2,0.3333333333333334,3,1,0.0,0.0,0,1,2,4
2369,6,29,31,4.0,4.333333333333333,2,0,0,6,0.375,0.5477225575051662,1,2,0.0,0.0,1,1,3,2
2370,6,31,27,3.5714285714285716,3.6666666666666665,3,0,0,7,0.8571428571428571,0.9258200997725515,2,2,0.0,0.0,1,1,4,3
2371,5,35,25,3.5,4.2,4,0,0,8,0.4444444444444444,0.6324555320336758,2,2,0.0,0.0,0,1,4,2
2372,7,27,34,3.6666666666666665,4.0,2,0,0,6,0.3,0.4629100498862757,2,2,0.0,0.0,1,0,3,3
2373,7,43,35,3.888888888888889,4.142857142857143,4,0,0,9,0.5555555555555556,0.7216878364870323,3,2,0.0,0.0,1,1,4,4
2374,9,25,43,3.3333333333333335,3.888888888888889,2,0,0,6,0.3,0.47434164902525683,2,3,0.0,0.0,1,1,4,4
2375,7,25,34,3.3333333333333335,4.0,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,4,4
2376,7,25,35,3.3333333333333335,4.142857142857143,2,0,0,6,0.5714285714285714,0.7302967433402215,2,2,0.0,0.0,1,1,4,4
2377,6,38,30,3.875,4.166666666666667,4,0,0,8,0.5,0.6761234037828132,2,2,0.0,0.0,0,1,4,4
2378,7,30,34,4.166666666666667,4.0,2,0,0,6,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,1,1,4,5
2379,5,24,28,5.25,4.8,1,0,0,4,0.8,0.8944271909999159,3,2,0.0,0.0,0,1,3,4
2380,8,24,38,5.25,3.875,1,0,0,4,0.1,0.1889822365046136,3,2,0.0,0.0,0,0,3,4
2381,7,24,34,5.25,4.0,1,0,0,4,0.25,0.4082482904638631,3,2,0.0,0.0,0,1,3,5
2382,7,28,27,3.142857142857143,3.0,3,0,0,7,0.7142857142857143,0.8333333333333336,3,2,0.0,0.0,0,1,4,4
2383,7,28,27,3.142857142857143,3.0,3,0,0,7,0.7142857142857143,0.8333333333333336,3,2,0.0,0.0,0,1,4,4
2384,7,29,27,3.2857142857142856,3.0,3,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,4
2385,6,33,29,4.666666666666667,4.0,2,0,0,6,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,3,3
2386,6,50,29,3.6363636363636362,4.0,5,0,0,11,0.36363636363636365,0.565685424949238,3,2,0.0,0.0,2,1,6,3
2387,11,37,50,4.428571428571429,3.6363636363636362,3,0,0,7,0.3333333333333333,0.5163977794943223,2,3,0.0,0.0,1,2,4,6
2388,6,48,33,3.9,4.666666666666667,6,0,0,10,0.4,0.5962847939999438,2,2,0.0,0.0,1,1,5,3
2389,8,24,32,3.1666666666666665,3.125,2,0,0,6,0.5,0.6761234037828132,2,2,0.0,0.0,1,1,4,4
2390,6,31,24,3.5714285714285716,3.1666666666666665,3,0,0,7,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,5,4
2391,9,30,38,3.4285714285714284,3.3333333333333335,2,0,0,7,0.5555555555555556,0.7216878364870323,2,2,0.21428571428571427,0.21428571428571427,1,1,4,4
2392,7,30,30,3.4285714285714284,3.4285714285714284,2,0,0,7,0.7142857142857143,0.8333333333333336,2,2,0.21428571428571427,-0.25,1,1,4,4
2393,6,30,24,3.4285714285714284,3.1666666666666665,2,0,0,7,0.8333333333333334,0.9128709291752769,2,2,-0.25,0.0,1,1,4,4
2394,8,30,32,3.4285714285714284,3.125,2,0,0,7,0.4444444444444444,0.6172133998483676,2,2,0.21428571428571427,0.0,1,1,4,4
2395,8,30,38,4.166666666666667,3.875,2,0,0,6,0.5,0.6761234037828132,2,2,0.0,0.0,1,0,3,4
2396,7,30,35,4.166666666666667,4.142857142857143,2,0,0,6,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,3,4
2397,8,27,38,3.6666666666666665,3.875,2,0,0,6,0.2,0.3380617018914066,2,2,0.0,0.0,1,0,3,4
2398,7,27,35,3.6666666666666665,4.142857142857143,2,0,0,6,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,3,4
2399,7,30,31,4.166666666666667,3.5714285714285716,2,0,0,6,0.375,0.5477225575051662,2,2,0.0,0.0,1,1,3,4
2400,6,30,27,4.166666666666667,3.6666666666666665,2,0,0,6,0.42857142857142855,0.6,2,2,0.0,0.0,1,1,3,3
2401,6,32,25,3.125,3.3333333333333335,4,0,0,8,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,4,3
2402,7,25,31,3.3333333333333335,3.5714285714285716,2,0,0,6,0.3333333333333333,0.50709255283711,2,2,0.0,0.0,1,1,3,5
2403,6,27,31,3.6666666666666665,4.333333333333333,2,0,0,6,0.7142857142857143,0.8333333333333336,3,2,0.0,0.0,0,1,4,4
2404,8,27,37,3.6666666666666665,3.75,2,0,0,6,0.16666666666666666,0.2886751345948129,3,1,0.0,0.0,0,0,4,4
2405,6,33,27,3.857142857142857,3.6666666666666665,3,0,0,7,0.18181818181818182,0.3086066999241838,1,3,0.0,0.0,1,0,4,4
2406,6,29,31,4.0,4.333333333333333,2,0,0,6,0.2,0.3333333333333334,1,2,0.0,0.0,1,1,3,4
2407,6,34,29,4.0,4.0,3,0,0,7,0.08333333333333333,0.1543033499620919,3,1,0.0,0.0,0,1,5,3
2408,6,27,29,3.6666666666666665,4.0,2,0,0,6,0.2,0.3333333333333334,3,1,0.0,0.0,0,1,4,3
2409,6,35,27,3.5,3.6666666666666665,4,0,0,8,0.5555555555555556,0.7216878364870323,2,3,0.0,0.0,0,0,4,4
2410,7,27,34,3.6666666666666665,4.0,2,0,0,6,0.625,0.7715167498104596,3,3,0.0,0.0,0,0,4,5
2411,8,26,35,3.5,3.5,2,0,0,6,0.4,0.5773502691896258,2,2,0.0,0.0,1,0,4,4
2412,6,35,27,3.5,3.6666666666666665,4,0,0,8,0.2727272727272727,0.4330127018922194,2,3,0.0,0.0,1,0,4,4
2413,6,26,27,3.5,3.6666666666666665,2,0,0,6,0.7142857142857143,0.8333333333333336,2,3,0.0,0.0,1,0,4,4
2414,9,38,35,3.3333333333333335,3.0,4,0,0,9,0.6,0.7499999999999999,3,3,0.0,0.0,1,1,4,4
2415,8,49,45,4.555555555555555,4.75,4,0,0,9,0.875,0.9354143466934851,3,3,-0.6,-0.6,1,1,5,4
2416,9,49,35,4.555555555555555,3.0,4,0,0,9,0.23076923076923078,0.3749999999999999,3,3,-0.6,0.0,1,1,5,4
2417,8,38,45,3.3333333333333335,4.75,4,0,0,9,0.15384615384615385,0.26726124191242434,3,3,0.0,-0.6,1,1,4,4
2418,9,45,35,4.75,3.0,3,0,0,8,0.25,0.40089186286863654,3,3,-0.6,0.0,1,1,4,4
2419,8,45,36,3.6,3.625,6,0,0,10,0.45454545454545453,0.6299407883487119,3,3,0.0,0.0,1,1,5,4
2420,10,38,47,3.875,3.8,2,0,0,8,0.45454545454545453,0.6299407883487119,2,3,0.0,0.0,1,0,3,4
2421,9,36,45,3.625,4.111111111111111,3,0,0,8,0.23076923076923078,0.3779644730092272,3,2,0.0,0.0,1,1,4,4
2422,8,45,38,3.6,3.875,6,0,0,10,0.14285714285714285,0.2519763153394848,3,2,0.0,0.0,1,1,5,3
2423,8,36,38,3.111111111111111,3.875,4,0,0,9,0.25,0.40089186286863654,3,2,0.0,0.0,1,1,5,3
2424,8,36,38,3.625,3.875,3,0,0,8,0.2727272727272727,0.4285714285714285,3,2,0.0,0.0,1,1,4,3
2425,6,30,26,3.4285714285714284,3.5,3,0,0,7,0.8333333333333334,0.9128709291752769,3,3,0.0,0.0,0,0,5,4
2426,10,48,52,4.444444444444445,4.3,3,0,0,9,0.8888888888888888,0.9428090415820634,2,2,-0.1875,-0.1875,2,2,6,7
2427,8,48,34,4.444444444444445,3.375,3,0,0,9,0.15384615384615385,0.26726124191242434,2,2,-0.1875,0.0,2,0,6,4
2428,9,30,48,3.4285714285714284,4.444444444444445,3,0,0,7,0.2727272727272727,0.4330127018922194,3,2,0.0,-0.1875,0,2,5,6
2429,5,27,23,3.6666666666666665,3.8,2,0,0,6,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,3,2
2430,6,34,27,4.0,3.6666666666666665,3,0,0,7,0.7142857142857143,0.8451542547285165,2,2,0.0,0.0,1,1,4,3
2431,6,65,27,4.5,3.6666666666666665,5,0,0,12,0.14285714285714285,0.26967994498529685,3,2,-0.05,0.0,1,1,8,3
2432,6,26,29,3.5,4.0,2,0,0,6,0.7142857142857143,0.8333333333333336,3,2,0.0,0.0,0,1,3,3
2433,6,33,26,3.857142857142857,3.5,3,0,0,7,0.625,0.7715167498104596,3,3,0.0,0.0,0,0,4,3
2434,6,28,32,4.8,4.5,2,0,0,5,0.8333333333333334,0.9128709291752769,3,3,0.0,0.0,0,0,3,4
2435,6,28,29,4.8,4.0,2,0,0,5,0.5714285714285714,0.7302967433402215,3,2,0.0,0.0,0,1,3,3
2436,5,26,28,3.5,4.8,2,0,0,6,0.5714285714285714,0.7302967433402215,3,3,0.0,0.0,0,0,3,3
2437,4,27,20,4.6,4.25,1,0,0,5,0.5,0.6708203932499369,2,1,0.0,0.0,1,0,3,3
2438,5,28,27,4.8,4.6,1,0,0,5,0.6666666666666666,0.7999999999999999,2,2,0.0,0.0,1,1,2,3
2439,6,29,34,5.0,4.833333333333333,1,0,0,5,0.8333333333333334,0.9128709291752769,1,1,0.0,0.0,1,1,2,2
2440,6,27,34,4.6,4.833333333333333,1,0,0,5,0.375,0.5477225575051662,2,1,0.0,0.0,1,1,3,2
2441,6,27,33,4.6,4.666666666666667,1,0,0,5,0.375,0.5477225575051662,2,1,0.0,0.0,1,1,3,3
2442,5,29,27,5.0,4.6,1,0,0,5,0.42857142857142855,0.6,1,2,0.0,0.0,1,1,2,3
2443,7,22,30,3.6,3.4285714285714284,1,0,0,5,0.5,0.6761234037828132,2,1,0.0,0.0,0,0,2,3
2444,6,22,26,3.6,3.5,1,0,0,5,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,0,0,2,3
2445,6,23,26,3.8,3.5,1,0,0,5,0.5714285714285714,0.7302967433402215,1,2,0.0,0.0,1,0,2,3
2446,8,28,36,3.8333333333333335,3.625,2,0,0,6,0.5555555555555556,0.7216878364870323,2,2,0.0,0.0,1,1,4,4
2447,6,28,26,3.8333333333333335,3.5,2,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,4,4
2448,8,24,36,3.1666666666666665,3.625,2,0,0,6,0.3,0.47434164902525683,2,2,0.0,0.0,1,1,4,4
2449,6,24,26,3.1666666666666665,3.5,2,0,0,6,0.8333333333333334,0.9128709291752769,2,2,0.0,0.0,1,1,4,4
2450,6,30,28,4.166666666666667,3.8333333333333335,2,0,0,6,0.3333333333333333,0.5000000000000001,2,2,0.0,0.0,1,1,4,4
2451,7,28,28,3.8333333333333335,3.142857142857143,2,0,0,6,0.5,0.6666666666666669,2,2,0.0,0.0,1,1,4,5
2452,6,24,24,3.1666666666666665,3.1666666666666665,2,0,0,6,0.7142857142857143,0.8333333333333336,2,2,0.0,0.0,1,1,3,3
2453,7,24,31,3.1666666666666665,3.5714285714285716,2,0,0,6,0.625,0.7715167498104596,2,2,0.0,0.0,1,1,3,4
